154.99,-57.699,2013,12,18,5
155.01,-57.695,2013,12,18,6
155.02,-57.691,2013,12,18,7
155.03,-57.686,2013,12,18,8
155.03,-57.683,2013,12,18,9
155.03,-57.683,2013,12,18,10
155.03,-57.686,2013,12,18,11
155.04,-57.691,2013,12,18,12
155.04,-57.698,2013,12,18,13
155.06,-57.704,2013,12,18,14
155.08,-57.709,2013,12,18,15
155.1,-57.712,2013,12,18,16
155.12,-57.711,2013,12,18,17
155.15,-57.71,2013,12,18,18
155.16,-57.706,2013,12,18,19
155.18,-57.702,2013,12,18,20
155.19,-57.696,2013,12,18,21
155.2,-57.693,2013,12,18,22
155.2,-57.692,2013,12,18,23
155.21,-57.692,2013,12,19,0
155.22,-57.694,2013,12,19,1
155.23,-57.696,2013,12,19,2
155.24,-57.698,2013,12,19,3
155.26,-57.698,2013,12,19,4
155.28,-57.698,2013,12,19,5
155.31,-57.694,2013,12,19,6
155.33,-57.69,2013,12,19,7
155.34,-57.685,2013,12,19,8
155.36,-57.678,2013,12,19,9
155.38,-57.672,2013,12,19,10
155.39,-57.667,2013,12,19,11
155.4,-57.665,2013,12,19,12
155.42,-57.663,2013,12,19,13
155.43,-57.661,2013,12,19,14
155.45,-57.66,2013,12,19,15
155.47,-57.659,2013,12,19,16
155.49,-57.657,2013,12,19,17
155.51,-57.655,2013,12,19,18
155.54,-57.651,2013,12,19,19
155.56,-57.647,2013,12,19,20
155.59,-57.642,2013,12,19,21
155.61,-57.634,2013,12,19,22
155.63,-57.627,2013,12,19,23
155.65,-57.621,2013,12,20,0
155.67,-57.615,2013,12,20,1
155.68,-57.607,2013,12,20,2
155.7,-57.6,2013,12,20,3
155.72,-57.594,2013,12,20,4
155.74,-57.587,2013,12,20,5
155.76,-57.58,2013,12,20,6
155.78,-57.573,2013,12,20,7
155.8,-57.566,2013,12,20,8
155.82,-57.561,2013,12,20,9
155.84,-57.555,2013,12,20,10
155.87,-57.55,2013,12,20,11
155.9,-57.543,2013,12,20,12
155.92,-57.536,2013,12,20,13
155.95,-57.526,2013,12,20,14
155.98,-57.515,2013,12,20,15
156,-57.503,2013,12,20,16
156.02,-57.491,2013,12,20,17
156.04,-57.48,2013,12,20,18
156.06,-57.472,2013,12,20,19
156.07,-57.465,2013,12,20,20
156.1,-57.458,2013,12,20,21
156.12,-57.451,2013,12,20,22
156.15,-57.443,2013,12,20,23
156.18,-57.434,2013,12,21,0
156.21,-57.424,2013,12,21,1
156.24,-57.412,2013,12,21,2
156.26,-57.4,2013,12,21,3
156.28,-57.387,2013,12,21,4
156.3,-57.375,2013,12,21,5
156.32,-57.363,2013,12,21,6
156.34,-57.352,2013,12,21,7
156.36,-57.341,2013,12,21,8
156.39,-57.33,2013,12,21,9
156.41,-57.32,2013,12,21,10
156.43,-57.309,2013,12,21,11
156.45,-57.3,2013,12,21,12
156.48,-57.288,2013,12,21,13
156.5,-57.277,2013,12,21,14
156.52,-57.266,2013,12,21,15
156.55,-57.254,2013,12,21,16
156.57,-57.241,2013,12,21,17
156.59,-57.229,2013,12,21,18
156.62,-57.217,2013,12,21,19
156.64,-57.206,2013,12,21,20
156.67,-57.194,2013,12,21,21
156.69,-57.183,2013,12,21,22
156.72,-57.171,2013,12,21,23
156.75,-57.158,2013,12,22,0
156.77,-57.145,2013,12,22,1
156.8,-57.133,2013,12,22,2
156.83,-57.122,2013,12,22,3
156.87,-57.108,2013,12,22,4
156.9,-57.094,2013,12,22,5
156.93,-57.079,2013,12,22,6
156.96,-57.065,2013,12,22,7
156.99,-57.049,2013,12,22,8
157.01,-57.034,2013,12,22,9
157.04,-57.022,2013,12,22,10
157.07,-57.012,2013,12,22,11
157.1,-57.001,2013,12,22,12
157.13,-56.989,2013,12,22,13
157.17,-56.975,2013,12,22,14
157.2,-56.962,2013,12,22,15
157.23,-56.951,2013,12,22,16
157.26,-56.941,2013,12,22,17
157.29,-56.928,2013,12,22,18
157.32,-56.918,2013,12,22,19
157.36,-56.908,2013,12,22,20
157.4,-56.896,2013,12,22,21
157.43,-56.884,2013,12,22,22
157.47,-56.871,2013,12,22,23
157.51,-56.858,2013,12,23,0
157.54,-56.845,2013,12,23,1
157.58,-56.833,2013,12,23,2
157.61,-56.822,2013,12,23,3
157.65,-56.812,2013,12,23,4
157.69,-56.801,2013,12,23,5
157.72,-56.789,2013,12,23,6
157.76,-56.778,2013,12,23,7
157.79,-56.767,2013,12,23,8
157.83,-56.755,2013,12,23,9
157.86,-56.746,2013,12,23,10
